aqm,qmult,min_delay,bandwidth,protocol,run,delay_mean,efficiency_mean,efficiency_std,fairness_mean,fairness_std,retr_mean,retr_std,efficiency1_mean,efficiency1_std,efficiency2_mean,efficiency2_std,util_mean,util_std
fifo,4.0,100,100,orca,4,752.2464152392309,95.3920224,1.2315863150567565,0.41148135474071773,0.18001463449002175,0.0004401573768028846,0.0022443710533697207,0.2562370250568973,0.027677349438861274,0.2562354946839341,0.027674658308776186,91.67948390151517,18.009737228161626
fifo,4.0,100,100,orca,5,752.0984001733574,95.43813224000002,1.416318261893239,0.4232684018527628,0.1871314779044218,0.0004401573768028846,0.0022443710533697207,0.25651184843445624,0.027747014331978865,0.2565103012547178,0.02774386822187218,91.68449179292932,18.004038264346033
codel,0.2,10,100,cubic,1,22.52693400322658,90.865293097144,1.751605112574427,0.5519259896511969,0.15363741071587564,0.09375352125901443,0.03662384463028556,0.8063635210447927,0.022071645785187565,0.8055043898342832,0.022053139630380747,94.48480666035353,3.942219320677928
codel,0.2,10,100,cubic,2,22.595397647141553,91.1563355776052,6.182754286656318,0.6322391241825821,0.16862039104368354,0.09683462289663461,0.028075278787857257,0.8025236562850244,0.05106380878065756,0.8016629553400726,0.05113068006161416,94.47358901515152,3.810021048780035
codel,0.2,10,100,cubic,3,22.599508922746942,92.031478935064,6.479129953334219,0.5594833714857443,0.12314950019993258,0.10167635404146634,0.04346669426774346,0.8164343403521115,0.05489398317441573,0.8155005713560831,0.0550283687572741,94.45543087121214,3.8140659024807966
codel,0.2,10,100,cubic,4,22.437679049782847,90.823908289848,1.2075218500966325,0.5225679322417048,0.14455039592876204,0.13556847205528846,0.17763626215368683,0.8091244393112283,0.021108787417079923,0.8079243224242821,0.021165146686655263,94.41193339646466,3.9526136484024694
codel,0.2,10,100,cubic,5,22.579163353647463,91.16056694628402,4.376343677374933,0.557885418529661,0.15779630927469687,0.09595430814302884,0.025503008607266887,0.804246511031747,0.041433343068710264,0.8033766906964667,0.041313475249936754,94.49130208333334,3.8777783575115854
codel,0.2,10,100,orca,1,23.279896460438817,96.233190625,7.053776363266169,0.2954573538943646,0.1414209727844345,19.99063198383038,2.340480180109029,0.8231312523662212,0.05910865339731887,0.6538386599041514,0.07051843193018299,93.14338462752526,13.639335584800047
codel,0.2,10,100,orca,2,23.20493885165782,96.33271424999998,6.7361023404608,0.25031415013002256,0.11896594950052644,21.22790996844952,3.3113418576307154,0.8302525999577153,0.05768551110078239,0.6495485604546372,0.06292549880123428,92.17725773358588,16.61473568477804
codel,0.2,10,100,orca,3,23.234254951057665,95.78553295833335,12.59816177055262,0.24120488509066007,0.13775515613174086,20.589681772085335,2.852410790985497,0.8245987538068773,0.10882482005678651,0.6491200397920286,0.11384307632356559,93.20197048611112,13.603622886289097
codel,0.2,10,100,orca,4,23.057660890850325,82.12045356756757,14.793739427256952,0.690755927984176,0.16070233450209473,20.23183382474459,2.6537786897739006,0.712924455773072,0.1312935905037024,0.4138175883389934,0.07922524427081547,93.2238723169192,13.623286507388611
codel,0.2,10,100,orca,5,23.216006352297075,96.26532766666666,9.28560322088618,0.20304737179736124,0.10422726146759731,21.156164316030647,3.2128829725460673,0.8293234884899956,0.08022744498303964,0.6504507490899886,0.08857106476709595,93.09756628787878,13.61740143466052
codel,0.2,10,100,aurora,1,20.149509374999997,2.22782496,1.0199521771921665,0.878810351948299,0.242177820438856,0.0,0.0,0.022236055032384284,0.010330315319789134,0.022236055032384284,0.010330315319789134,1.4651641414141412,1.0622449906579192
codel,0.2,10,100,aurora,2,20.15410625,2.27207368,1.1549280020304915,0.8716791834019046,0.2518361315299114,0.0,0.0,0.02268295417249848,0.011693959564018662,0.02268295417249848,0.011693959564018662,1.4348358585858585,1.0086395049572905
codel,0.2,10,100,aurora,3,20.15600520833333,2.2720764000000004,1.1668579800780885,0.8785134124792604,0.2519654690088677,0.0,0.0,0.02268296527657623,0.011824593501082366,0.02268296527657623,0.011824593501082366,1.4632946654040406,1.063394877738617
codel,0.2,10,100,aurora,4,20.148856249999998,2.22224504,1.0039534668960626,0.8863029612625798,0.24385156924621432,0.0,0.0,0.022183990465385984,0.010175641976100281,0.022183990465385984,0.010175641976100281,1.4562934027777776,1.0587662287136432
codel,0.2,10,100,aurora,5,20.155134375,2.1933502799999998,0.8654219912295926,0.8825436842148797,0.24090407469887282,0.0,0.0,0.021870991270562242,0.008778141631750868,0.021870991270562242,0.008778141631750868,1.4455681818181816,1.0009506580811955
codel,0.2,100,100,cubic,1,205.0539428376703,84.2832017880752,8.680858909846561,0.33088148664833,0.155618715950202,0.13292752779447115,0.6221383605404704,0.8338217899979953,0.08019359248564234,0.8323994639969654,0.08018370261326496,80.29439630681817,18.30369568882315
codel,0.2,100,100,cubic,2,205.19557774228775,86.97079428853493,4.34745193855074,0.5442743048360832,0.14465902260154972,0.034772432767427884,0.12297924640803921,0.8564623909982417,0.05084009986593558,0.856088550020705,0.050996001263815614,81.31096590909091,19.165562175665602
codel,0.2,100,100,cubic,3,204.49475415461026,82.19231132241075,10.214097221566929,0.5348550797091143,0.16412970403543456,0.1483330359825721,0.7030919243754122,0.8064861364173924,0.09270493923898812,0.804932445827118,0.09318813539157278,78.93585148358586,20.514077795744225
codel,0.2,100,100,cubic,4,204.30354476565964,83.22549173384472,7.670617411539275,0.3673033085697259,0.08084405978737283,0.12456453763521634,0.6050046771878099,0.8203472193155061,0.07151097603468835,0.8190040201811678,0.0730050135520515,75.92988399621211,21.867458015480757
codel,0.2,100,100,cubic,5,204.74878008714066,84.77298253764192,5.424325743986713,0.46095812460147867,0.21060711333918247,0.014511988713191105,0.030084896124888676,0.8375993704932848,0.058017463613132064,0.8374432944348412,0.058135146533950896,79.19534722222222,20.656131615059042
codel,0.2,100,100,orca,1,223.62950640858162,93.96670170588236,17.648658909545496,0.029041424001461605,0.016041693827434672,22.580953744741585,14.548552194805735,0.8384890389687524,0.1711124721445782,0.6451024285415019,0.22410669440132175,80.40950441919193,22.914601577006447
codel,0.2,100,100,orca,2,224.5289771236973,95.72248152380953,18.728825078722508,0.09518661609531959,0.045709432647479606,21.267964289738583,18.613531907974558,0.8536535582718247,0.17549486970100056,0.6571722272533502,0.23110177863689602,80.24477200255103,22.520282223073124
