protocol,bandwidth,delay,qmult,run,avg_thr,avg_goodput,avg_srtt,std_thr,std_goodput,std_srtt,avg_retr,std_retr,efficiency_thr,efficiency_gdp,efficiency_rtt,efficiency_q_avg,efficiency_q_std,jain_goodput_20,jain_goodput_total
aurora,100,41,1.0,5,97.319664,93.32291705045402,162.812725,0.4368536713507511,3.1081075779309506,7.70847182014527,0.0016357894736842105,0.0017772835570345163,0.9731966400000001,0.9332291705045402,0.5036461369957416,1.05914872,0.11500412201700742,11.257449948495424,0.486685834449077
aurora,100,41,2.0,1,94.84396799999999,91.21765580898,219.38515250000006,0.19658997505093198,1.0626142071366202,26.0686267982551,0.0003536842105263158,0.001095790990443361,0.9484396799999999,0.9121765580898,0.3737718759249215,0.948578,0.022409491740120423,0.3199356097552215,0.11966330727242776
aurora,100,41,2.0,2,95.021468,91.68368239504501,221.6430825,0.09496003467387354,1.2953280785082644,22.14881380129749,0.00031578947368421053,0.0009467506757881206,0.95021468,0.9168368239504501,0.3699641742710378,0.95287908,0.010938140882425566,0.3904530463371326,0.14271630035058996
aurora,100,41,2.0,3,95.282968,91.42180989004001,225.94987,0.2777411973990035,3.5044692700194937,21.069953316614534,0.0006000000000000001,0.0018106352476410044,0.95282968,0.9142180989004001,0.36291235750655665,0.95566496,0.017096317448669598,0.5460356320173559,0.16123297241273643
aurora,100,41,2.0,4,95.277996,91.57965446209501,222.72540249999997,0.26557629504235153,1.6577190537157143,23.619956437649094,0.0007326315789473683,0.0017874651266381024,0.95277996,0.9157965446209501,0.3681663567764796,0.952534,0.022489739175946558,0.5412774658454768,0.16055866002748356
aurora,100,41,2.0,5,95.28841599999998,89.73832991894001,226.71037499999997,0.28077950154600256,6.9995451759714085,21.696542912151134,0.0007010526315789473,0.0017079874275390844,0.9528841599999999,0.8973832991894001,0.36169495992408823,0.9556604799999999,0.020311679353038046,0.569771832132846,0.1636674851087949
aurora,100,41,4.0,1,94.167096,91.19948588644999,365.921425,0.08924915935915316,6.978878122350426,30.787823747159923,0.00017052631578947367,0.0007433069777406199,0.9416709600000001,0.9119948588644999,0.224091825178042,0.93957484,0.036728303268967685,0.07937852406219238,0.043790607193902625
aurora,100,41,4.0,2,94.32125200000002,91.305280805315,368.369925,0.10793345404022314,5.910920684195876,28.82156629627188,0.00019578947368421054,0.0008534265299984898,0.9432125200000001,0.9130528080531499,0.22260232020841547,0.94673056,0.027523447980574087,0.11799071566663923,0.061290247202475494
aurora,100,41,4.0,3,94.2561,91.379876114375,369.4435500000001,0.054153795026661414,8.620654024702931,23.200402502690377,0.00039789473684210527,0.001734382948061447,0.942561,0.9137987611437499,0.22195542458380985,0.9415303199999998,0.025753639797892244,0.09368917021103944,0.05432291154444774
aurora,100,41,4.0,4,94.324264,93.47850587770002,372.93562,0.06459162911383133,16.44431594950519,47.820823543598664,0.0006757894736842106,0.0017013926184468013,0.94324264,0.9347850587770001,0.2198770929953004,0.94605996,0.02434076689598399,0.11070489983082045,0.05730707925918443
aurora,100,41,4.0,5,94.00695199999998,91.17555865377,373.595575,0.05282972624135864,8.604917245849649,25.220837863432543,0.00045473684210526314,0.0015406902075983584,0.9400695199999999,0.9117555865377,0.21948868104232766,0.9421498399999997,0.025594195944812846,0.03559920742844885,0.03189410372521951
aurora,100,41,6.0,1,94.126248,91.23486010067,531.38775,0.07071605561755512,2.2365420703774435,42.075692257650694,0.0006252631578947368,0.00225728294987347,0.94126248,0.9123486010067,0.15431292874177097,0.94449668,0.02706314312289143,0.07207010089248227,0.04754744117390159
aurora,100,41,6.0,2,94.132768,91.10208006681499,531.9933749999998,0.0831066982923316,12.999924178282072,41.6721130910156,0.0006505263157894737,0.0028355784706401432,0.94132768,0.9110208006681499,0.15413725781829526,0.9443809200000001,0.02921220798620081,0.07316092858826904,0.0480234611426226
aurora,100,41,6.0,3,94.233888,91.30454746557001,519.6231249999998,0.12598601466244802,16.836718890458496,57.393824082954524,0.0009536842105263157,0.0031385279821497273,0.9423388799999999,0.9130454746557001,0.15780667960072028,0.9400105999999999,0.04153617230754545,0.09698777658253664,0.05630107730550956
aurora,100,41,6.0,4,94.232404,91.49551317971,527.824575,0.06616198036875708,9.810796645631955,39.0580481123845,0.0006821052631578947,0.002074628692206467,0.94232404,0.9149551317971,0.15535464600146745,0.9454551599999999,0.03454380313683208,0.09378026178932086,0.06657117315749876
aurora,100,41,6.0,5,94.23841200000001,91.40418423954,520.78755,0.11891737961600587,20.078520664648124,54.33796872399629,0.0009726315789473684,0.002726432023533205,0.9423841200000002,0.9140418423954,0.15745384082242364,0.9399466399999998,0.05106743340426819,0.09710327433896379,0.056412238226063297
aurora,100,41,8.0,1,93.97945200000001,89.112862121005,678.3287,0.033919823981667166,8.677796434115638,32.924421789431946,0.0,0.0,0.9397945200000001,0.89112862121005,0.12088534658787103,0.9448886,0.004966630609641885,0.03077043574292415,0.02851111985232013
aurora,100,41,8.0,2,93.99764400000001,91.22590277651999,672.3135500000001,0.040849237369677445,0.176313513791257,24.746094608889422,0.0,0.0,0.9399764400000001,0.9122590277651998,0.12196690071172892,0.94489108,0.004160591352908227,0.03657922637701768,0.030216968250931973
aurora,100,41,8.0,3,94.013808,91.19157113559001,679.1247000000001,0.0716129780652095,15.28781551335526,54.782097633403836,0.0010231578947368421,0.003749425219108151,0.94013808,0.9119157113559001,0.12074365723997374,0.94370628,0.03434361017570271,0.03553792154178565,0.031189463897022776
aurora,100,41,8.0,4,93.97089999999999,91.05275108878502,663.3034,0.042999447732071816,0.39892912300119027,20.548092186764936,0.0,0.0,0.9397089999999999,0.9105275108878501,0.12362366904798015,0.9444908799999998,0.004353114713276866,0.028435140921406286,0.027322861627897557
aurora,100,41,8.0,5,93.98981599999999,93.14412799696501,692.2965499999999,0.07588738515236411,32.879238925650455,59.560994572105855,0.0013452631578947368,0.004784738897347427,0.9398981599999999,0.9314412799696501,0.11844635077265661,0.9456201200000001,0.037624681535306875,0.02701346347462064,0.027385478255062046
aurora,100,41,10.0,1,94.02006800000001,93.92742925587001,773.76155,0.08843958827774406,13.03808987506672,52.75315709731704,0.00017052631578947367,0.0007433069777406199,0.9402006800000001,0.9392742925587001,0.10597580094280983,0.9351137999999999,0.055547871742602624,0.03445417550315627,0.03385522585236329
aurora,100,41,10.0,2,93.97741199999999,86.906821944715,838.9367500000001,0.04397879125214934,15.513904038321654,43.34436918371532,0.00030315789473684215,0.0013214346270944359,0.9397741199999998,0.8690682194471501,0.09774276785466841,0.9460993999999999,0.006771247855143793,0.03186123723833379,0.028536320668298185
aurora,100,41,10.0,3,94.02816399999999,93.742212311855,775.830825,0.09148624874523018,13.082711046410395,53.340500131670225,0.00011368421052631579,0.0004955379851604134,0.9402816399999999,0.93742212311855,0.10569314515184415,0.9351857999999998,0.054859243138551735,0.03793991071135245,0.036445243501574534
aurora,100,41,10.0,4,93.972908,90.980108410855,820.683275,0.04550605484293693,0.4638390815104986,26.03697787887703,0.0,0.0,0.93972908,0.90980108410855,0.09991674315526901,0.94440092,0.004285003959415948,0.027315702556947208,0.026379393264884532
aurora,100,41,10.0,5,93.991484,95.31631663677501,773.8796750000001,0.09090865921352134,18.981422155460933,46.242040418431664,0.0,0.0,0.93991484,0.9531631663677501,0.10595962479567639,0.93449936,0.04599282049279568,0.026375200843341433,0.027080267502323035
